cache,num_banks,target_banks,bank,occupancy_pct,capacity_per_bank_lines,mean_capacity_normalized_delta_pct,ci95_capacity_normalized_delta_pct,mean_aggregate_raw_delta_misses,ci95_aggregate_raw_delta_misses,mean_aggregate_excess_miss_rate_pct,ci95_aggregate_excess_miss_rate_pct
normal,4,"0,1,2,3",0,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",1,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",2,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",3,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",0,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",1,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",2,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",3,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
normal,4,"0,1,2,3",0,10,32768,0.0,0.0,0.02,0.027578237650712774,0.00015259021896696422,0.00021040846609226196
normal,4,"0,1,2,3",1,10,32768,6.103515625e-05,8.416210220554437e-05,0.02,0.027578237650712774,0.00015259021896696422,0.00021040846609226196
normal,4,"0,1,2,3",2,10,32768,0.0,0.0,0.02,0.027578237650712774,0.00015259021896696422,0.00021040846609226196
normal,4,"0,1,2,3",3,10,32768,0.0,0.0,0.02,0.027578237650712774,0.00015259021896696422,0.00021040846609226196
normal,4,"0,1,2,3",0,15,32768,9.1552734375e-05,0.00021599896006604981,0.15,0.16569205951360064,0.000762970498474059,0.0008427876882685691
normal,4,"0,1,2,3",1,15,32768,0.0001220703125,0.00020685422238005097,0.15,0.16569205951360064,0.000762970498474059,0.0008427876882685691
normal,4,"0,1,2,3",2,15,32768,9.1552734375e-05,0.0003342243148184287,0.15,0.16569205951360064,0.000762970498474059,0.0008427876882685691
normal,4,"0,1,2,3",3,15,32768,0.000152587890625,0.00023087906195992867,0.15,0.16569205951360064,0.000762970498474059,0.0008427876882685691
normal,4,"0,1,2,3",0,20,32768,0.000579833984375,0.00038675528078297984,0.79,0.3004235636160345,0.0030136568245975426,0.0011460424338751605
normal,4,"0,1,2,3",1,20,32768,0.00042724609375,0.0007114011946288071,0.79,0.3004235636160345,0.0030136568245975426,0.0011460424338751605
normal,4,"0,1,2,3",2,20,32768,0.000701904296875,0.0003974467429713103,0.79,0.3004235636160345,0.0030136568245975426,0.0011460424338751605
normal,4,"0,1,2,3",3,20,32768,0.000701904296875,0.0005019218250050451,0.79,0.3004235636160345,0.0030136568245975426,0.0011460424338751605
normal,4,"0,1,2,3",0,25,32768,0.002410888671875,0.000985220542762199,3.08,0.6804938622542135,0.0093994140625,0.002076702460492595
normal,4,"0,1,2,3",1,25,32768,0.002685546875,0.001086350660592024,3.08,0.6804938622542135,0.0093994140625,0.002076702460492595
normal,4,"0,1,2,3",2,25,32768,0.0025634765625,0.0010676942924484148,3.08,0.6804938622542135,0.0093994140625,0.002076702460492595
normal,4,"0,1,2,3",3,25,32768,0.001739501953125,0.0011060488040552925,3.08,0.6804938622542135,0.0093994140625,0.002076702460492595
normal,4,"0,1,2,3",0,30,32768,0.00634765625,0.0018542188118189577,8.29,1.2108862829774851,0.021082881920602217,0.0030794900510604647
normal,4,"0,1,2,3",1,30,32768,0.00653076171875,0.0017732017406891954,8.29,1.2108862829774851,0.021082881920602217,0.0030794900510604647
normal,4,"0,1,2,3",2,30,32768,0.006011962890625,0.001937659680419888,8.29,1.2108862829774851,0.021082881920602217,0.0030794900510604647
normal,4,"0,1,2,3",3,30,32768,0.00640869140625,0.0019599959382583455,8.29,1.2108862829774851,0.021082881920602217,0.0030794900510604647
normal,4,"0,1,2,3",0,35,32768,0.013580322265625,0.0027382394667109984,19.6,1.8458046341568082,0.042724795640326975,0.004023552336036638
normal,4,"0,1,2,3",1,35,32768,0.0166015625,0.003241038291128219,19.6,1.8458046341568082,0.042724795640326975,0.004023552336036638
normal,4,"0,1,2,3",2,35,32768,0.01556396484375,0.0028164743563183713,19.6,1.8458046341568082,0.042724795640326975,0.004023552336036638
normal,4,"0,1,2,3",3,35,32768,0.014068603515625,0.003293659444976058,19.6,1.8458046341568082,0.042724795640326975,0.004023552336036638
normal,4,"0,1,2,3",0,40,32768,0.03057861328125,0.004813003736111853,35.49,3.265537392685973,0.0676928358892195,0.006228613322434526
normal,4,"0,1,2,3",1,40,32768,0.024932861328125,0.004790481455670341,35.49,3.265537392685973,0.0676928358892195,0.006228613322434526
normal,4,"0,1,2,3",2,40,32768,0.0284423828125,0.004814430165011866,35.49,3.265537392685973,0.0676928358892195,0.006228613322434526
normal,4,"0,1,2,3",3,40,32768,0.02435302734375,0.0055090338383571354,35.49,3.265537392685973,0.0676928358892195,0.006228613322434526
